state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_MO,enrollmetric,pp_stloc_raw_MO,pp_fed_raw_MO,pp_total_raw_MO,pp_site_stloc_raw_MO,pp_site_fed_raw_MO,pp_site_raw_MO,pp_centshare_stloc_raw_MO,pp_centshare_fed_raw_MO,pp_centshare_raw_MO,schoolstloc_raw_MO,schoolfed_raw_MO,schooltot_raw_MO,pp_total_norm_NERDS,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
MO,2018-2019,090-076,4020,SOUTHERN REYNOLDS CO. R-II,ELLINGTON ELEMENTARY,2928590,2928590,26509000500000.0,292859001767,235.0,PK-05,2.0,210,September Membership,8667.73,828.68,9496.4,5772.74,393.43,6166.16,2894.99,435.25,3330.24,1820223.29999999,174022.8,1994244,10052.67976,1,0,0,0,1,0,0
MO,2018-2019,090-076,1050,SOUTHERN REYNOLDS CO. R-II,ELLINGTON HIGH SCHOOL,2928590,2928590,26509000500000.0,292859001768,264.0,06-12,4.0,256,September Membership,8418.34,565.89,8984.23,5523.35,130.64,5654,2894.99,435.25,3330.24,2155095.04,144867.84,2299962.88,9557.509012,1,0,0,0,1,0,0
MO,2018-2019,035-099,4020,SOUTHLAND C-9,SOUTHLAND ELEM.,2928620,2928620,26503500800000.0,292862001769,147.0,PK-06,2.0,135,September Membership,10044.59,361.99,10406.58,5463.65,353.75,5817.4,4580.94,8.24,4589.18,1356019.65,48868.65,1404888.3,11459.7233,1,0,0,0,1,0,0
MO,2018-2019,035-099,1050,SOUTHLAND C-9,SOUTHLAND HIGH,2928620,2928620,26503500800000.0,292862001770,102.0,07-12,4.0,102,September Membership,12692.7599999999,463.31,13156.07,8111.82,455.07,8566.89,4580.94,8.24,4589.18,1294661.51999999,47257.62,1341919.14,14117.95597,1,0,0,0,1,0,0
MO,2018-2019,059-113,4020,SOUTHWEST LIVINGSTON CO. R-I,SOUTHWEST LIVINGSTON CO R-1 EL,2928680,2928680,26505950100000.0,292868001771,105.0,PK-06,2.0,96,September Membership,10299.15,1195.38,11494.53,6215.25,1195.38,7410.63,4083.9,0,4083.9,988718.399999999,114756.48,1103474.88,11872.59401,1,0,0,0,1,0,0
MO,2018-2019,059-113,1050,SOUTHWEST LIVINGSTON CO. R-I,SOUTHWEST LIVINGSTON CO R-1 HS,2928680,2928680,26505950100000.0,292868001772,74.0,07-12,4.0,74,September Membership,10517.65,89.03,10606.67,6433.75,89.03,6522.78,4083.9,0,4083.9,778306.1,6588.22,784893.58,11014.20265,1,0,0,0,1,0,0
MO,2018-2019,005-121,4020,SOUTHWEST R-V,SOUTHWEST ELEM.,2928710,2928710,26500503800000.0,292871001773,295.0,PK-04,2.0,259,September Membership,9000.27,470.17,9470.44,6168.68,446.42,6615.1,2831.59,23.75,2855.34,2331069.93,121774.03,2452843.96,9728.483943,1,0,0,0,1,0,0
MO,2018-2019,005-121,1050,SOUTHWEST R-V,SOUTHWEST HIGH,2928710,2928710,26500503800000.0,292871001774,210.0,09-12,4.0,210,September Membership,10280.58,290.31,10570.89,7448.99,266.56,7715.55,2831.59,23.75,2855.34,2158921.8,60965.1,2219886.9,10792.4093,1,0,0,0,1,0,0
MO,2018-2019,005-121,3000,SOUTHWEST R-V,SOUTHWEST MIDDLE,2928710,2928710,26500503800000.0,292871002801,271.0,05-08,3.0,271,September Membership,6806.29,266.99,7073.28,3974.7,243.24,4217.94,2831.59,23.75,2855.34,1844504.59,72354.29,1916858.88,7410.887213,1,0,0,0,1,0,0
MO,2018-2019,022-090,4020,SPARTA R-III,SPARTA ELEM.,2928740,2928740,26502200700000.0,292874001775,272.0,KG-04,2.0,272,September Membership,8824.8,713.45,9538.25,6251.36,299.19,6550.55,2573.44,414.26,2987.7,2400345.59999999,194058.4,2594404,9095.119632,1,0,0,0,1,0,0
MO,2018-2019,022-090,1050,SPARTA R-III,SPARTA HIGH,2928740,2928740,26502200700000.0,292874001776,180.0,09-12,4.0,179.23,September Membership,10343.66,768.2,11111.86,7770.22,353.94,8124.16,2573.44,414.26,2987.7,1853894.1818,137684.486,1991578.6678,10616.50051,1,0,0,0,1,0,0
MO,2018-2019,022-090,3000,SPARTA R-III,SPARTA MIDDLE,2928740,2928740,26502200700000.0,292874001430,246.0,05-08,3.0,246,September Membership,7295.28,483.039999999999,7778.32,4721.84,68.78,4790.62,2573.44,414.26,2987.7,1794638.88,118827.84,1913466.72,7393.602833,1,0,0,0,1,0,0
MO,2018-2019,022-090,7500,SPARTA R-III,SPARTA PK CENTER,2928740,2928740,26502200700000.0,292874003260,51.0,PK-PK,1.0,NRD,September Membership,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,1,1,0
MO,2018-2019,096-119,4029,SPECL. SCH. DST. ST. LOUIS CO.,ACKERMAN SCH.,2926760,2926760,26509570200000.0,292676001588,157.0,KG-08,3.0,156.74,September Membership,79322.47,1555.35,80877.83,46764.78,977.32,47742.1,32557.69,578.03,33135.73,12433003.9478,243785.559,12676791.0742,79228.42599,1,0,0,0,1,0,0
MO,2018-2019,096-119,9990,SPECL. SCH. DST. ST. LOUIS CO.,EXTERNAL SITES,2926760,2926760,26509570200000.0,292676002628,2061.0,PK-12,4.0,413.54,September Membership,644186.19,96716.05,740902.24,611628.5,96138.02,707766.51,32557.69,578.03,33135.73,266396757.0126,39995955.317,306392712.3296,717346.2045,1,0,0,0,1,1,0
MO,2018-2019,096-119,1059,SPECL. SCH. DST. ST. LOUIS CO.,HIRAM NEUWOEHNER,2926760,2926760,26509570200000.0,292676003154,130.0,09-12,4.0,124.95,September Membership,86487.37,1708.29,88195.66,53929.68,1130.26,55059.94,32557.69,578.03,33135.73,10806596.8815,213450.8355,11020047.717,86303.37254,1,0,0,0,1,0,0
MO,2018-2019,096-119,1015,SPECL. SCH. DST. ST. LOUIS CO.,JUVENILE DETENTION CTR.,2926760,2926760,26509570200000.0,292676002630,46.0,KG-12,4.0,45,September Membership,73544.5,615.75,74160.26,40986.81,37.72,41024.54,32557.69,578.03,33135.73,3309502.5,27708.75,3337211.69999999,72733.81643,1,0,0,0,1,0,0
MO,2018-2019,096-119,4069,SPECL. SCH. DST. ST. LOUIS CO.,LITZSINGER,2926760,2926760,26509570200000.0,292676001599,131.0,KG-08,3.0,129.02,September Membership,84536.06,1965.84,86501.91,51978.37,1387.81,53366.19,32557.69,578.03,33135.73,10906842.4612,253632.6768,11160476.4282,84665.83918,1,0,0,0,1,0,0
MO,2018-2019,096-119,1100,SPECL. SCH. DST. ST. LOUIS CO.,NORTH TECHNICAL,2926760,2926760,26509570200000.0,292676001604,764.0,09-12,4.0,500.45,September Membership,52896.3699999999,657.449999999999,53553.83,20338.68,79.42,20418.1,32557.69,578.03,33135.73,26471988.3664999,329020.8525,26801014.2235,52811.32699,1,0,0,0,1,0,0
MO,2018-2019,096-119,1089,SPECL. SCH. DST. ST. LOUIS CO.,NORTHVIEW,2926760,2926760,26509570200000.0,292676002632,171.0,09-12,4.0,162.22,September Membership,77948.48,1582.17999999999,79530.66,45390.79,1004.15,46394.94,32557.69,578.03,33135.73,12644802.4256,256661.239599999,12901463.6652,77925.96942,1,0,0,0,1,0,0
MO,2018-2019,096-119,1150,SPECL. SCH. DST. ST. LOUIS CO.,SOUTH TECHNICAL,2926760,2926760,26509570200000.0,292676001607,784.0,10-12,4.0,337.12,September Membership,52811.77,785.069999999999,53596.84,20254.08,207.04,20461.11,32557.69,578.03,33135.73,17803903.9024,264662.798399999,18068566.7007999,52852.90946,1,0,0,0,1,1,0
MO,2018-2019,096-119,4269,SPECL. SCH. DST. ST. LOUIS CO.,SOUTHVIEW,2926760,2926760,26509570200000.0,292676001608,68.0,KG-08,3.0,66.51,September Membership,96128.2,2451.46,98579.67,63570.51,1873.43,65443.94,32557.69,578.03,33135.73,6393486.582,163046.6046,6556533.8517,96342.73062,1,0,0,0,1,0,0
MO,2018-2019,096-119,1069,SPECL. SCH. DST. ST. LOUIS CO.,SOUTHVIEW HIGH,2926760,2926760,26509570200000.0,292676003168,98.0,09-12,4.0,96.65,September Membership,87881.16,1733.07,89614.24,55323.47,1155.04,56478.51,32557.69,578.03,33135.73,8493714.114,167501.2155,8661216.296,87674.86896,1,0,0,0,1,0,0
MO,2018-2019,040-101,4020,SPICKARD R-II,SPICKARD ELEM.,2928770,2928770,26504002000000.0,292877001777,25.0,PK-08,3.0,47,September Membership,13934.0399999999,608.4,14542.44,11085.07,608.4,11693.47,2848.97,0,2848.97,654899.88,28594.8,683494.68,,1,0,0,0,1,1,1
MO,2018-2019,022-094,4020,SPOKANE R-VII,HIGHLANDVILLE ELEM.,2928800,2928800,26502200800000.0,292880001778,373.0,PK-05,2.0,312,September Membership,9269.32,228.09,9497.42,6441.53,228.09,6669.62,2827.79,0,2827.79,2892027.84,71164.08,2963195.04,9863.242873,1,0,0,0,1,0,0
MO,2018-2019,022-094,1050,SPOKANE R-VII,SPOKANE HIGH,2928800,2928800,26502200800000.0,292880001779,214.0,09-12,4.0,212,September Membership,8821.34,308.25,9129.6,5993.55,308.25,6301.8,2827.79,0,2827.79,1870124.08,65349,1935475.2,9507.631053,1,0,0,0,1,0,0
MO,2018-2019,022-094,3000,SPOKANE R-VII,SPOKANE MIDDLE,2928800,2928800,26502200800000.0,292880000008,170.0,06-08,3.0,170,September Membership,7919.9,345.25,8265.16,5092.11,345.25,5437.37,2827.79,0,2827.79,1346383,58692.5,1405077.2,8671.882369,1,0,0,0,1,0,0
MO,2018-2019,036-134,4020,SPRING BLUFF R-XV,SPRING BLUFF ELEM.,2912450,2912450,26503603100000.0,291245000509,193.0,KG-08,3.0,285,September Membership,9383.61999999999,395.07,9778.7,6311.42,392.01,6703.43,3072.2,3.06,3075.27,2674331.69999999,112594.95,2786929.5,,1,0,0,0,1,1,1
MO,2018-2019,039-141,4040,SPRINGFIELD R-XII,BINGHAM ELEM.,2928860,2928860,26503900900000.0,292886001781,409.0,KG-05,2.0,406.84,September Membership,8247.55,782.68,9030.23,6016.61,303.03,6319.63,2230.94,479.65,2710.59,3355433.24199999,318425.531199999,3673858.77319999,9154.846419,1,0,0,0,1,0,0
MO,2018-2019,039-141,4060,SPRINGFIELD R-XII,BISSETT ELEM.,2928860,2928860,26503900900000.0,292886001782,258.0,KG-05,2.0,258,September Membership,9208.64,890.21,10098.85,6977.7,410.56,7388.26,2230.94,479.65,2710.59,2375829.11999999,229674.18,2605503.3,10187.99824,1,0,0,0,1,0,0
MO,2018-2019,039-141,4080,SPRINGFIELD R-XII,BOWERMAN ELEM.,2928860,2928860,26503900900000.0,292886001783,245.0,PK-05,2.0,240.88,September Membership,9805.2,1003.4,10808.61,7574.26,523.75,8098.02,2230.94,479.65,2710.59,2361876.576,241698.992,2603577.9768,10874.20085,1,0,0,0,1,0,0
MO,2018-2019,039-141,4100,SPRINGFIELD R-XII,BOYD ELEM.,2928860,2928860,26503900900000.0,292886001784,166.0,PK-05,2.0,165.99,September Membership,10466.82,987.29,11454.11,8235.88,507.64,8743.52,2230.94,479.65,2710.59,1737387.4518,163880.2671,1901267.7189,11498.27629,1,0,0,0,1,0,0
MO,2018-2019,039-141,4120,SPRINGFIELD R-XII,CAMPBELL ELEM.,2928860,2928860,26503900900000.0,292886001785,189.0,PK-PK,1.0,NRD,September Membership,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,1,1,0
MO,2018-2019,039-141,3000,SPRINGFIELD R-XII,CARVER MIDDLE,2928860,2928860,26503900900000.0,292886000901,749.0,06-08,3.0,741,September Membership,8938.67,693.13,9631.8,6707.73,213.48,6921.21,2230.94,479.65,2710.59,6623554.47,513609.33,7137163.8,9736.449927,1,0,0,0,1,0,0
MO,2018-2019,039-141,1050,SPRINGFIELD R-XII,CENTRAL HIGH,2928860,2928860,26503900900000.0,292886001786,1672.0,06-12,4.0,1646.81,September Membership,9342.17,606.819999999999,9948.99,7111.23,127.17,7238.4,2230.94,479.65,2710.59,15384778.9776999,999317.244199999,16384096.2219,10043.11219,1,0,0,0,1,0,0
MO,2018-2019,039-141,3020,SPRINGFIELD R-XII,CHEROKEE MIDDLE,2928860,2928860,26503900900000.0,292886001788,937.0,06-08,3.0,934.34,September Membership,7736.01,637.48,8373.49,5505.07,157.83,5662.9,2230.94,479.65,2710.59,7228063.5834,595623.0632,7823686.6466,8519.904039,1,0,0,0,1,0,0
MO,2018-2019,039-141,4140,SPRINGFIELD R-XII,COWDEN ELEM.,2928860,2928860,26503900900000.0,292886001789,293.0,PK-05,2.0,287.88,September Membership,9866.85,672.05,10538.9,7635.91,192.4,7828.31,2230.94,479.65,2710.59,2840468.778,193469.754,3033938.53199999,10613.4427,1,0,0,0,1,0,0
MO,2018-2019,039-141,4150,SPRINGFIELD R-XII,DAVID HARRISON ELEMENTARY,2928860,2928860,26503900900000.0,292886003119,318.0,PK-04,2.0,318,September Membership,8967.76,824.29,9792.05,6736.82,344.64,7081.46,2230.94,479.65,2710.59,2851747.68,262124.22,3113871.9,9891.381127,1,0,0,0,1,0,0
MO,2018-2019,039-141,4160,SPRINGFIELD R-XII,DELAWARE ELEM.,2928860,2928860,26503900900000.0,292886001790,235.0,PK-05,2.0,212.76,September Membership,12760.68,2169.47,14930.16,10529.74,1689.82,12219.56,2230.94,479.65,2710.59,2714962.2768,461576.437199999,3176540.8416,14858.95398,1,0,0,0,1,0,0
MO,2018-2019,039-141,4240,SPRINGFIELD R-XII,FIELD ELEM.,2928860,2928860,26503900900000.0,292886001794,417.0,KG-05,2.0,413,September Membership,8964.8,771.5,9736.31,6733.86,291.85,7025.72,2230.94,479.65,2710.59,3702462.4,318629.5,4021096.03,9837.491173,1,0,0,0,1,0,0
MO,2018-2019,039-141,4260,SPRINGFIELD R-XII,FREMONT ELEM.,2928860,2928860,26503900900000.0,292886001795,401.0,PK-05,2.0,394,September Membership,8310.55,742.77,9053.32,6079.61,263.12,6342.73,2230.94,479.65,2710.59,3274356.69999999,292651.38,3567008.08,9177.170047,1,0,0,0,1,0,0
MO,2018-2019,039-141,1075,SPRINGFIELD R-XII,GLENDALE HIGH,2928860,2928860,26503900900000.0,292886001796,1423.0,09-12,4.0,1401.16,September Membership,8942.05,643.329999999999,9585.39,6711.11,163.68,6874.79,2230.94,479.65,2710.59,12529242.7779999,901408.262799999,13430665.0524,9691.580304,1,0,0,0,1,0,0
MO,2018-2019,039-141,4270,SPRINGFIELD R-XII,GRAY ELEM.,2928860,2928860,26503900900000.0,292886002480,504.0,PK-04,2.0,471,September Membership,8423.14,1199.5,9622.65,6192.2,719.85,6912.06,2230.94,479.65,2710.59,3967298.94,564964.5,4532268.14999999,9727.603621,1,0,0,0,1,0,0
MO,2018-2019,039-141,4280,SPRINGFIELD R-XII,HICKORY HILLS ELEM.,2928860,2928860,26503900900000.0,292886001797,423.0,KG-05,2.0,414.2,September Membership,7759.91,618.76,8378.67,5528.97,139.11,5668.08,2230.94,479.65,2710.59,3214154.722,256290.392,3470445.114,8524.912112,1,0,0,0,1,0,0
MO,2018-2019,039-141,3040,SPRINGFIELD R-XII,HICKORY HILLS MIDDLE,2928860,2928860,26503900900000.0,292886001798,526.0,06-08,3.0,522.85,September Membership,8900.13,606.79,9506.93,6669.19,127.14,6796.33,2230.94,479.65,2710.59,4653432.9705,317260.1515,4970698.3505,9615.724442,1,0,0,0,1,0,0
MO,2018-2019,039-141,1080,SPRINGFIELD R-XII,HILLCREST HIGH,2928860,2928860,26503900900000.0,292886001800,1088.0,09-12,4.0,1056.9,September Membership,10053.97,708.3,10762.28,7823.03,228.65,8051.68,2230.94,479.65,2710.59,10626040.893,748602.27,11374653.732,10829.40857,1,0,0,0,1,0,0
MO,2018-2019,039-141,4300,SPRINGFIELD R-XII,HOLLAND ELEM.,2928860,2928860,26503900900000.0,292886001801,274.0,PK-05,2.0,268,September Membership,10005.11,1374.23,11379.34,7774.17,894.58,8668.75,2230.94,479.65,2710.59,2681369.48,368293.64,3049663.12,11425.98796,1,0,0,0,1,0,0
MO,2018-2019,039-141,4320,SPRINGFIELD R-XII,HORACE MANN ELEM.,2928860,2928860,26503900900000.0,292886001802,382.0,PK-05,2.0,379.6,September Membership,8784.89,1134.49,9919.39,6553.95,654.84,7208.79,2230.94,479.65,2710.59,3334744.244,430652.404,3765400.444,10014.49463,1,0,0,0,1,0,0
MO,2018-2019,039-141,3060,SPRINGFIELD R-XII,JARRETT MIDDLE,2928860,2928860,26503900900000.0,292886001803,495.0,06-08,3.0,487.73,September Membership,10145.91,992.63,11138.54,7914.97,512.98,8427.95,2230.94,479.65,2710.59,4948464.6843,484135.4299,5432600.1142,11193.18026,1,0,0,0,1,0,0
MO,2018-2019,039-141,4330,SPRINGFIELD R-XII,JEFFRIES ELEM.,2928860,2928860,26503900900000.0,292886002305,480.0,PK-05,2.0,476.44,September Membership,8156.78,899.46,9056.24,5925.84,419.81,6345.65,2230.94,479.65,2710.59,3886216.2632,428538.7224,4314754.9856,9179.993131,1,0,0,0,1,0,0
MO,2018-2019,039-141,1015,SPRINGFIELD R-XII,JUVENILE JUSTICE CTR.,2928860,2928860,26503900900000.0,292886001480,0.0,07-12,4.0,NRD,September Membership,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,1,1,0
MO,2018-2019,039-141,1085,SPRINGFIELD R-XII,KICKAPOO HIGH,2928860,2928860,26503900900000.0,292886001804,1887.0,09-12,4.0,1859.78,September Membership,8720.92,645.48,9366.41,6489.98,165.83,6655.81,2230.94,479.65,2710.59,16218992.5976,1200450.7944,17419461.9898,9479.86839,1,0,0,0,1,0,0
MO,2018-2019,039-141,4360,SPRINGFIELD R-XII,MARK TWAIN ELEM.,2928860,2928860,26503900900000.0,292886001805,405.0,PK-05,2.0,398.76,September Membership,8541.58,560.54,9102.12,6310.64,80.89,6391.52,2230.94,479.65,2710.59,3406040.4408,223520.930399999,3629561.3712,9224.350344,1,0,0,0,1,0,0
MO,2018-2019,039-141,4380,SPRINGFIELD R-XII,MCBRIDE ELEM.,2928860,2928860,26503900900000.0,292886002306,506.0,PK-04,2.0,456.76,September Membership,9033.6,949.4,9982.99,6802.66,469.75,7272.4,2230.94,479.65,2710.59,4126187.136,433647.943999999,4559830.51239999,10075.98371,1,0,0,0,1,0,0
MO,2018-2019,039-141,4400,SPRINGFIELD R-XII,MCGREGOR ELEM.,2928860,2928860,26503900900000.0,292886001806,362.0,PK-05,2.0,360.68,September Membership,9818.55,747.05,10565.6,7587.61,267.4,7855.01,2230.94,479.65,2710.59,3541354.61399999,269445.994,3810800.608,10639.25651,1,0,0,0,1,0,0
MO,2018-2019,039-141,1095,SPRINGFIELD R-XII,PARKVIEW HIGH,2928860,2928860,26503900900000.0,292886001808,1338.0,09-12,4.0,1315.95,September Membership,9855.21,783.55,10638.76,7624.27,303.9,7928.17,2230.94,479.65,2710.59,12968963.5995,1031112.62249999,14000076.222,10709.98828,1,0,0,0,1,0,0
MO,2018-2019,039-141,4460,SPRINGFIELD R-XII,PERSHING ELEM.,2928860,2928860,26503900900000.0,292886001810,209.0,KG-05,2.0,207.12,September Membership,9134.99,737.8,9872.79,6904.05,258.15,7162.2,2230.94,479.65,2710.59,1892039.1288,152813.136,2044852.2648,9969.441315,1,0,0,0,1,0,0
MO,2018-2019,039-141,3080,SPRINGFIELD R-XII,PERSHING MIDDLE,2928860,2928860,26503900900000.0,292886001811,751.0,06-08,3.0,742.66,September Membership,8203.76,646.55,8850.31,5972.82,166.9,6139.72,2230.94,479.65,2710.59,6092604.40159999,480166.822999999,6572771.22459999,8980.898079,1,0,0,0,1,0,0
MO,2018-2019,039-141,1026,SPRINGFIELD R-XII,PHELPS GIFTED CTR.,2928860,2928860,26503900900000.0,292886002734,0.0,01-12,4.0,NRD,September Membership,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,1,1,0
MO,2018-2019,039-141,3100,SPRINGFIELD R-XII,PIPKIN MIDDLE,2928860,2928860,26503900900000.0,292886001813,576.0,06-08,3.0,571.59,September Membership,9657.68,726.68,10384.36,7426.74,247.03,7673.77,2230.94,479.65,2710.59,5520233.3112,415363.0212,5935596.3324,10464.03198,1,0,0,0,1,0,0
MO,2018-2019,039-141,4500,SPRINGFIELD R-XII,PITTMAN ELEM.,2928860,2928860,26503900900000.0,292886001814,287.0,KG-05,2.0,286.39,September Membership,9828.44,751.99,10580.43,7597.5,272.34,7869.84,2230.94,479.65,2710.59,2814766.9316,215362.4161,3030129.3477,10653.59429,1,0,0,0,1,0,0
MO,2018-2019,039-141,4510,SPRINGFIELD R-XII,PLEASANT VIEW ELEM.,2928860,2928860,26503900900000.0,292886001815,192.0,KG-05,2.0,192,September Membership,8876.79,822.06,9698.86,6645.85,342.41,6988.27,2230.94,479.65,2710.59,1704343.68,157835.52,1862181.12,9801.284163,1,0,0,0,1,0,0
MO,2018-2019,039-141,3120,SPRINGFIELD R-XII,PLEASANT VIEW MIDDLE,2928860,2928860,26503900900000.0,292886002680,327.0,06-08,3.0,324.36,September Membership,10355.55,566.079999999999,10921.63,8124.61,86.43,8211.04,2230.94,479.65,2710.59,3358926.198,183613.7088,3542539.9068,10983.46965,1,0,0,0,1,0,0
MO,2018-2019,039-141,4520,SPRINGFIELD R-XII,PORTLAND ELEM.,2928860,2928860,26503900900000.0,292886001817,254.0,KG-05,2.0,251.88,September Membership,8144.54999999999,908.94,9053.49,5913.61,429.29,6342.9,2230.94,479.65,2710.59,2051449.25399999,228943.8072,2280393.0612,9177.334405,1,0,0,0,1,0,0
MO,2018-2019,039-141,3140,SPRINGFIELD R-XII,REED MIDDLE,2928860,2928860,26503900900000.0,292886001818,684.0,06-08,3.0,679.51,September Membership,8685.32,593.27,9278.59,6454.38,113.62,6568,2230.94,479.65,2710.59,5901761.79319999,403132.8977,6304894.6909,9394.963192,1,0,0,0,1,0,0
MO,2018-2019,039-141,4560,SPRINGFIELD R-XII,ROBBERSON ELEM.,2928860,2928860,26503900900000.0,292886001820,219.0,KG-05,2.0,215.57,September Membership,9798.86,1284.37,11083.24,7567.92,804.72,8372.65,2230.94,479.65,2710.59,2112340.2502,276871.640899999,2389214.04679999,11139.71571,1,0,0,0,1,0,0
MO,2018-2019,039-141,4580,SPRINGFIELD R-XII,ROUNTREE ELEM.,2928860,2928860,26503900900000.0,292886001821,257.0,KG-05,2.0,254.1,September Membership,8906.11,863.41,9769.53,6675.17,383.76,7058.93,2230.94,479.65,2710.59,2263042.551,219392.481,2482437.573,9869.60858,1,0,0,0,1,0,0
MO,2018-2019,039-141,4600,SPRINGFIELD R-XII,SEQUIOTA ELEM.,2928860,2928860,26503900900000.0,292886001822,395.0,KG-05,2.0,385.36,September Membership,8031.58,621.27,8652.84,5800.64,141.62,5942.25,2230.94,479.65,2710.59,3095049.6688,239412.6072,3334458.4224,8789.982234,1,0,0,0,1,0,0
MO,2018-2019,039-141,7500,SPRINGFIELD R-XII,SHADY DELL EARLY CHILDHOOD CTR,2928860,2928860,26503900900000.0,292886002905,262.0,PK-PK,1.0,NRD,September Membership,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,1,1,0
MO,2018-2019,039-141,4640,SPRINGFIELD R-XII,SHERWOOD ELEM.,2928860,2928860,26503900900000.0,292886001824,551.0,KG-05,2.0,549.88,September Membership,7844.2,754.44,8598.64,5613.26,274.79,5888.05,2230.94,479.65,2710.59,4313368.696,414851.4672,4728220.16319999,8737.581167,1,0,0,0,1,0,0
MO,2018-2019,039-141,1020,SPRINGFIELD R-XII,STUDY ALTERNATIVE HIGH,2928860,2928860,26503900900000.0,292886002541,0.0,09-12,4.0,NRD,September Membership,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,1,1,0
MO,2018-2019,039-141,4680,SPRINGFIELD R-XII,SUNSHINE ELEM.,2928860,2928860,26503900900000.0,292886001828,180.0,KG-05,2.0,178.65,September Membership,10201.63,717.76,10919.4,7970.69,238.11,8208.81,2230.94,479.65,2710.59,1822521.19949999,128227.824,1950750.81,10981.31366,1,0,0,0,1,0,0
MO,2018-2019,039-141,4710,SPRINGFIELD R-XII,TRUMAN ELEM.,2928860,2928860,26503900900000.0,292886002675,316.0,PK-05,2.0,272.8,September Membership,10339.46,1791.44,12130.9,8108.52,1311.79,9420.31,2230.94,479.65,2710.59,2820604.688,488704.832,3309309.52,12152.6032,1,0,0,0,1,0,0
MO,2018-2019,039-141,4340,SPRINGFIELD R-XII,WALT DISNEY ELEM.,2928860,2928860,26503900900000.0,292886001830,611.0,KG-05,2.0,605.16,September Membership,7586.94,709.47,8296.41,5356,229.82,5585.82,2230.94,479.65,2710.59,4591312.6104,429342.8652,5020655.4756,8445.382373,1,0,0,0,1,0,0
MO,2018-2019,039-141,4720,SPRINGFIELD R-XII,WATKINS ELEM.,2928860,2928860,26503900900000.0,292886001831,268.0,PK-05,2.0,262.53,September Membership,9691.3,911.599999999999,10602.9,7460.36,431.95,7892.31,2230.94,479.65,2710.59,2544256.98899999,239322.347999999,2783579.337,10675.3185,1,0,0,0,1,0,0
MO,2018-2019,039-141,4740,SPRINGFIELD R-XII,WEAVER ELEM.,2928860,2928860,26503900900000.0,292886001832,258.0,PK-05,2.0,250.04,September Membership,9765.3,998.06,10763.36,7534.36,518.41,8052.77,2230.94,479.65,2710.59,2441715.61199999,249554.922399999,2691270.5344,10830.45273,1,0,0,0,1,0,0
MO,2018-2019,039-141,4760,SPRINGFIELD R-XII,WELLER ELEM.,2928860,2928860,26503900900000.0,292886001833,342.0,PK-05,2.0,325.2,September Membership,9359.32,801.04,10160.36,7128.38,321.39,7449.77,2230.94,479.65,2710.59,3043650.86399999,260498.207999999,3304149.072,10247.46668,1,0,0,0,1,0,0
MO,2018-2019,039-141,4780,SPRINGFIELD R-XII,WESTPORT ELEM.,2928860,2928860,26503900900000.0,292886001834,405.0,KG-05,2.0,404.23,September Membership,8908.75,756.92,9665.68,6677.81,277.27,6955.08,2230.94,479.65,2710.59,3601184.0125,305969.7716,3907157.8264,9769.205428,1,0,0,0,1,0,0
MO,2018-2019,039-141,3160,SPRINGFIELD R-XII,WESTPORT MIDDLE SCHOOL,2928860,2928860,26503900900000.0,292886001827,460.0,06-08,3.0,454.86,September Membership,9642.03,773.17,10415.21,7411.09,293.52,7704.61,2230.94,479.65,2710.59,4385773.7658,351684.1062,4737462.4206,10493.85805,1,0,0,0,1,0,0
MO,2018-2019,039-141,4800,SPRINGFIELD R-XII,WILDER ELEM.,2928860,2928860,26503900900000.0,292886001835,420.0,KG-05,2.0,415.5,September Membership,8791.15,706.849999999999,9498.01,6560.21,227.2,6787.42,2230.94,479.65,2710.59,3652722.82499999,293696.175,3946423.155,9607.100502,1,0,0,0,1,0,0
MO,2018-2019,039-141,4820,SPRINGFIELD R-XII,WILLIAMS ELEM.,2928860,2928860,26503900900000.0,292886001837,311.0,PK-05,2.0,304.2,September Membership,10058.01,697.24,10755.26,7827.07,217.59,8044.67,2230.94,479.65,2710.59,3059646.642,212100.408,3271750.09199999,10822.62157,1,0,0,0,1,0,0
MO,2018-2019,039-141,4830,SPRINGFIELD R-XII,WILSON'S CREEK 5-6 INTER. CTR.,2928860,2928860,26503900900000.0,292886002865,475.0,05-06,2.0,469.9,September Membership,7945.28,618.02,8563.3,5714.34,138.37,5852.71,2230.94,479.65,2710.59,3733487.072,290407.598,4023894.66999999,8703.414124,1,0,0,0,1,0,0
