state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_WI,enrollmetric,pp_stloc_raw_WI,pp_fed_raw_WI,pp_total_raw_WI,pp_site_stloc_raw_WI,pp_site_fed_raw_WI,pp_site_raw_WI,pp_centshare_stloc_raw_WI,pp_centshare_fed_raw_WI,pp_centshare_raw_WI,schoolstloc_raw_WI,schoolfed_raw_WI,schooltot_raw_WI,pp_total_norm_NERDS,distexclu_raw_WI,disttotwexclu_raw_WI,disttot_summed_raw_WI,exclulist_raw_WI,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
WI,2018-2019,6412,20,Wheatland J1 School District,Wheatland Center Elementary,5516560.0,5516560.0,50503003400000.0,551656002163.0,542.0,PK-08,3.0,542.0,September Count Day,11030.0,434.0,11464.0,7996.0,375.0,8371.0,3034.0,59.0,3093.0,5978260,235228,6213488,11795.20295,15216809.0,21430179.0,6213370.0,"Aid Transits, Capital Projects, Community Services, Debt Service, Equipment, Facilities, Food Service, Interfund Transfers, Private Choice Tuition, Public Choice Tuition",1,0,0,1,1,0,0
WI,2018-2019,6440,9100,White Lake School District,Rural Virtual Academy,5516590.0,5516590.0,50503403700000.0,,,,,0.0,September Count Day,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,952623.0,3564199.0,2611576.0,"Aid Transits, Debt Service, Equipment, Facilities, Food Service, Interfund Transfers, Trust Funds, Post Employment Benefits",1,0,0,1,1,0,0
WI,2018-2019,6440,20,White Lake School District,White Lake Elementary,5516590.0,5516590.0,50503403700000.0,551659002164.0,84.0,PK-06,2.0,84.0,September Count Day,15947.0,935.0,16881.0,3556.0,0.0,3556.0,12391.0,935.0,13325.0,1339548,78540,1418004,15062.37154,952623.0,3564199.0,2611576.0,"Aid Transits, Debt Service, Equipment, Facilities, Food Service, Interfund Transfers, Trust Funds, Post Employment Benefits",1,0,0,1,1,1,0
WI,2018-2019,6440,40,White Lake School District,White Lake High,5516590.0,5516590.0,50503403700000.0,551659002165.0,58.0,09-12,4.0,58.0,September Count Day,19644.0,935.0,20578.0,7253.0,0.0,7253.0,12391.0,935.0,13325.0,1139352,54230,1193524,18759.37154,952623.0,3564199.0,2611576.0,"Aid Transits, Debt Service, Equipment, Facilities, Food Service, Interfund Transfers, Trust Funds, Post Employment Benefits",1,0,0,1,1,0,0
WI,2018-2019,6440,250,White Lake School District,White Lake Middle,5516590.0,5516590.0,50503403700000.0,551659003108.0,,07-08,3.0,,September Count Day,,,,,,,,,,,,,,952623.0,3564199.0,2611576.0,"Aid Transits, Debt Service, Equipment, Facilities, Food Service, Interfund Transfers, Trust Funds, Post Employment Benefits",1,0,0,1,1,1,0
WI,2018-2019,6419,20,Whitefish Bay School District,Cumberland Elementary,5516620.0,5516620.0,50504103700000.0,551662002166.0,742.0,PK-05,2.0,742.0,September Count Day,9791.0,257.0,10049.0,8065.0,104.0,8169.0,1726.0,153.0,1880.0,7264922,190694,7456358,9987.822193,11090611.0,43861196.0,32770585.0,"Capital Projects, Community Services, Debt Service, Equipment, Food Service, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,6419,80,Whitefish Bay School District,Richards Elementary,5516620.0,5516620.0,50504103700000.0,551662002169.0,636.0,PK-05,2.0,636.0,September Count Day,10055.0,285.0,10341.0,8329.0,132.0,8461.0,1726.0,153.0,1880.0,6394980,181260,6576876,10279.82219,11090611.0,43861196.0,32770585.0,"Capital Projects, Community Services, Debt Service, Equipment, Food Service, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,6419,100,Whitefish Bay School District,Whitefish Bay High,5516620.0,5516620.0,50504103700000.0,551662002170.0,970.0,09-12,4.0,970.0,September Count Day,11373.0,294.0,11669.0,9647.0,141.0,9789.0,1726.0,153.0,1880.0,11031810,285180,11318930,11607.82219,11090611.0,43861196.0,32770585.0,"Capital Projects, Community Services, Debt Service, Equipment, Food Service, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,6419,29,Whitefish Bay School District,Whitefish Bay Middle,5516620.0,5516620.0,50504103700000.0,551662002402.0,644.0,06-08,3.0,644.0,September Count Day,11100.0,420.0,11520.0,9374.0,267.0,9640.0,1726.0,153.0,1880.0,7148400,270480,7418880,11458.82219,11090611.0,43861196.0,32770585.0,"Capital Projects, Community Services, Debt Service, Equipment, Food Service, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,6426,80,Whitehall School District,Whitehall Memorial Elementary,5516650.0,5516650.0,50506204400000.0,551665002175.0,430.0,PK-06,2.0,430.0,September Count Day,10350.0,934.0,11284.0,6652.0,844.0,7496.0,3698.0,90.0,3788.0,4450500,401620,4852120,11737.98177,3546268.0,13170693.0,9624425.0,"Capital Projects, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Interfund Transfers, Public Choice Tuition, Trust Funds, Cooperative Programs",1,0,0,1,1,0,0
WI,2018-2019,6426,120,Whitehall School District,Whitehall Memorial Junior/Senior High,5516650.0,5516650.0,50506204400000.0,551665002176.0,338.0,07-12,4.0,338.0,September Count Day,13685.0,434.0,14119.0,9987.0,344.0,10331.0,3698.0,90.0,3788.0,4625530,146692,4772222,14572.98177,3546268.0,13170693.0,9624425.0,"Capital Projects, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Interfund Transfers, Public Choice Tuition, Trust Funds, Cooperative Programs",1,0,0,1,1,0,0
WI,2018-2019,6461,9803,Whitewater Unified School District,JEDI Virtual K-12 - Jefferson and,5516680.0,5516680.0,50506550800000.0,,,,,0.0,September Count Day,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,15326893.0,39051549.0,23724656.0,"Aid Transits, Capital Projects, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,6461,40,Whitewater Unified School District,Lakeview Elementary,5516680.0,5516680.0,50506550800000.0,551668002179.0,201.0,PK-05,2.0,201.0,September Count Day,11888.0,211.0,12100.0,9744.0,51.0,9796.0,2144.0,160.0,2304.0,2389488,42411,2432100,12673.77629,15326893.0,39051549.0,23724656.0,"Aid Transits, Capital Projects, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,6461,80,Whitewater Unified School District,Lincoln Elementary,5516680.0,5516680.0,50506550800000.0,551668002180.0,374.0,PK-05,2.0,374.0,September Count Day,12213.0,907.0,13120.0,10069.0,747.0,10816.0,2144.0,160.0,2304.0,4567662,339218,4906880,13693.77629,15326893.0,39051549.0,23724656.0,"Aid Transits, Capital Projects, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,6461,120,Whitewater Unified School District,Washington Elementary,5516680.0,5516680.0,50506550800000.0,551668002181.0,344.0,PK-05,2.0,344.0,September Count Day,11219.0,499.0,11718.0,9075.0,339.0,9414.0,2144.0,160.0,2304.0,3859336,171656,4030992,12291.77629,15326893.0,39051549.0,23724656.0,"Aid Transits, Capital Projects, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,6461,100,Whitewater Unified School District,Whitewater 4K,5516680.0,5516680.0,50506550800000.0,551668002834.0,17.0,PK-PK,1.0,17.0,September Count Day,4526.0,160.0,4686.0,2382.0,0.0,2382.0,2144.0,160.0,2304.0,76942,2720,79662,5259.776289,15326893.0,39051549.0,23724656.0,"Aid Transits, Capital Projects, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,6461,140,Whitewater Unified School District,Whitewater High,5516680.0,5516680.0,50506550800000.0,551668002182.0,594.0,09-12,4.0,594.0,September Count Day,11216.0,379.0,11595.0,9072.0,219.0,9291.0,2144.0,160.0,2304.0,6662304,225126,6887430,12168.77629,15326893.0,39051549.0,23724656.0,"Aid Transits, Capital Projects, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,6461,20,Whitewater Unified School District,Whitewater Middle,5516680.0,5516680.0,50506550800000.0,551668002178.0,410.0,06-08,3.0,410.0,September Count Day,12452.0,688.0,13141.0,10308.0,528.0,10837.0,2144.0,160.0,2304.0,5105320,282080,5387810,13714.77629,15326893.0,39051549.0,23724656.0,"Aid Transits, Capital Projects, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,6470,130,Whitnall School District,CORE4 Collaborating on Readiness,5506000.0,5506000.0,50504150500000.0,550600002673.0,109.0,PK-PK,1.0,109.0,September Count Day,5080.0,229.0,5308.0,2599.0,106.0,2704.0,2481.0,123.0,2604.0,553720,24961,578572,5683.872306,27716848.0,54457631.0,26740783.0,"Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,6470,80,Whitnall School District,Edgerton Elementary,5506000.0,5506000.0,50504150500000.0,550600002392.0,434.0,PK-05,2.0,434.0,September Count Day,9874.0,362.0,10237.0,7393.0,239.0,7633.0,2481.0,123.0,2604.0,4285316,157108,4442858,10612.87231,27716848.0,54457631.0,26740783.0,"Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,6470,40,Whitnall School District,Hales Corners Elementary,5506000.0,5506000.0,50504150500000.0,550600000658.0,545.0,PK-05,2.0,545.0,September Count Day,10746.0,434.0,11180.0,8265.0,311.0,8576.0,2481.0,123.0,2604.0,5856570,236530,6093100,11555.87231,27716848.0,54457631.0,26740783.0,"Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,6470,100,Whitnall School District,Whitnall High,5506000.0,5506000.0,50504150500000.0,550600000661.0,854.0,09-12,4.0,854.0,September Count Day,11105.0,254.0,11359.0,8624.0,131.0,8755.0,2481.0,123.0,2604.0,9483670,216916,9700586,11734.87231,27716848.0,54457631.0,26740783.0,"Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,6470,120,Whitnall School District,Whitnall Middle,5506000.0,5506000.0,50504150500000.0,550600000662.0,564.0,06-08,3.0,564.0,September Count Day,10153.0,355.0,10507.0,7672.0,232.0,7903.0,2481.0,123.0,2604.0,5726292,200220,5925948,10882.87231,27716848.0,54457631.0,26740783.0,"Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,6475,40,Wild Rose School District,Wild Rose Elementary,5516710.0,5516710.0,50507004400000.0,551671002184.0,265.0,PK-05,2.0,265.0,September Count Day,10797.0,1580.0,12377.0,5626.0,1430.0,7056.0,5171.0,150.0,5321.0,2861205,418700,3279905,11719.82759,2921762.0,9942817.0,7021055.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,6475,60,Wild Rose School District,Wild Rose High,5516710.0,5516710.0,50507004400000.0,551671002185.0,315.0,06-12,4.0,315.0,September Count Day,11715.0,161.0,11877.0,6544.0,11.0,6556.0,5171.0,150.0,5321.0,3690225,50715,3741255,11219.82759,2921762.0,9942817.0,7021055.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,6482,9401,Williams Bay School District,Walworth Co Educ Alt High,5516740.0,5516740.0,50506505100000.0,,,,,0.0,September Count Day,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,3774163.0,12049031.0,8274868.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,6482,20,Williams Bay School District,Williams Bay Elementary,5516740.0,5516740.0,50506505100000.0,551674002186.0,345.0,PK-05,2.0,345.0,September Count Day,10719.0,383.0,11102.0,7159.0,203.0,7362.0,3560.0,180.0,3740.0,3698055,132135,3830190,11347.362,3774163.0,12049031.0,8274868.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,6482,40,Williams Bay School District,Williams Bay High,5516740.0,5516740.0,50506505100000.0,551674002187.0,211.0,09-12,4.0,211.0,September Count Day,11789.0,180.0,11969.0,8229.0,0.0,8229.0,3560.0,180.0,3740.0,2487479,37980,2525459,12214.362,3774163.0,12049031.0,8274868.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,6482,30,Williams Bay School District,Williams Bay Middle,5516740.0,5516740.0,50506505100000.0,551674000277.0,165.0,06-08,3.0,165.0,September Count Day,11453.0,180.0,11633.0,7893.0,0.0,7893.0,3560.0,180.0,3740.0,1889745,29700,1919445,11878.362,3774163.0,12049031.0,8274868.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,6545,20,Wilmot UHS School District,Wilmot High,5516770.0,5516770.0,50503003500000.0,551677002188.0,1026.0,09-12,4.0,1026.0,September Count Day,14795.0,330.0,15125.0,13091.0,245.0,13336.0,1704.0,85.0,1789.0,15179670,338580,15518250,15361.59844,11869364.0,27387843.0,15518479.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,6608,40,Winneconne Community School District,Winneconne Elementary,5516830.0,5516830.0,50507105000000.0,551683002190.0,789.0,PK-05,2.0,789.0,September Count Day,9677.0,242.0,9919.0,6236.0,116.0,6352.0,3441.0,126.0,3567.0,7635153,190938,7826091,9843.508918,3962898.0,21826521.0,17863623.0,"Capital Projects, Debt Service, Equipment, Facilities, Food Service, Interfund Transfers, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,6608,60,Winneconne Community School District,Winneconne High,5516830.0,5516830.0,50507105000000.0,551683002191.0,519.0,09-12,4.0,519.0,September Count Day,11421.0,183.0,11605.0,7980.0,57.0,8038.0,3441.0,126.0,3567.0,5927499,94977,6022995,11529.50892,3962898.0,21826521.0,17863623.0,"Capital Projects, Debt Service, Equipment, Facilities, Food Service, Interfund Transfers, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,6608,80,Winneconne Community School District,Winneconne Middle,5516830.0,5516830.0,50507105000000.0,551683002192.0,374.0,06-08,3.0,374.0,September Count Day,10480.0,255.0,10735.0,7039.0,129.0,7168.0,3441.0,126.0,3567.0,3919520,95370,4014890,10659.50892,3962898.0,21826521.0,17863623.0,"Capital Projects, Debt Service, Equipment, Facilities, Food Service, Interfund Transfers, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,6615,60,Winter School District,Winter Elementary,5516860.0,5516860.0,50505801000000.0,551686002194.0,111.0,PK-05,2.0,111.0,September Count Day,6586.0,1433.0,8018.0,6586.0,1433.0,8018.0,0.0,0.0,0.0,731046,159063,889998,,4185040.0,6148147.0,1963107.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds",1,0,0,1,1,0,1
WI,2018-2019,6615,80,Winter School District,Winter High,5516860.0,5516860.0,50505801000000.0,551686002195.0,79.0,09-12,4.0,79.0,September Count Day,9097.0,37.0,9135.0,9097.0,37.0,9135.0,0.0,0.0,0.0,718663,2923,721665,,4185040.0,6148147.0,1963107.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds",1,0,0,1,1,0,1
WI,2018-2019,6615,100,Winter School District,Winter Middle,5516860.0,5516860.0,50505801000000.0,551686002315.0,59.0,06-08,3.0,59.0,September Count Day,4154.0,1802.0,5956.0,4154.0,1802.0,5956.0,0.0,0.0,0.0,245086,106318,351404,,4185040.0,6148147.0,1963107.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds",1,0,0,1,1,1,1
WI,2018-2019,6678,60,Wisconsin Dells School District,Lake Delton Elementary,5517040.0,5517040.0,50501150600000.0,551704002198.0,210.0,PK-05,2.0,210.0,September Count Day,10044.0,594.0,10638.0,6709.0,308.0,7017.0,3335.0,286.0,3621.0,2109240,124740,2233980,10822.70845,33957540.0,53854549.0,19897009.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,6678,50,Wisconsin Dells School District,Neenah Creek Elementary,5517040.0,5517040.0,50501150600000.0,551704000551.0,94.0,KG-05,2.0,94.0,September Count Day,10285.0,286.0,10571.0,6950.0,0.0,6950.0,3335.0,286.0,3621.0,966790,26884,993674,10755.70845,33957540.0,53854549.0,19897009.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,6678,120,Wisconsin Dells School District,Spring Hill Elementary,5517040.0,5517040.0,50501150600000.0,551704002201.0,565.0,PK-05,2.0,565.0,September Count Day,10114.0,833.0,10946.0,6779.0,547.0,7325.0,3335.0,286.0,3621.0,5714410,470645,6184490,11130.70845,33957540.0,53854549.0,19897009.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,6678,200,Wisconsin Dells School District,Spring Hill Middle,5517040.0,5517040.0,50501150600000.0,551704002271.0,436.0,06-08,3.0,436.0,September Count Day,10490.0,286.0,10776.0,7155.0,0.0,7155.0,3335.0,286.0,3621.0,4573640,124696,4698336,10960.70845,33957540.0,53854549.0,19897009.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,6678,100,Wisconsin Dells School District,Wisconsin Dells High,5517040.0,5517040.0,50501150600000.0,551704002200.0,482.0,09-12,4.0,482.0,September Count Day,11693.0,310.0,12003.0,8358.0,24.0,8382.0,3335.0,286.0,3621.0,5636026,149420,5785446,12187.70845,33957540.0,53854549.0,19897009.0,"Aid Transits, Capital Projects, Certain Non-Accountability Students, Community Services, Cooperative Programs, Debt Service, Equipment, Facilities, Food Service, Independent Charter Tuition, Interfund Transfers, Private Choice Tuition, Public Choice Tuition, TEACH Fund, Trust Funds",1,0,0,1,1,0,0
WI,2018-2019,7000,7002,Wisconsin Department of Corrections,Black River Correctional Center,5500035.0,5500035.0,,550003502116.0,0.0,12-12,4.0,,September Count Day,,,,,,,,,,,,,,,,,,1,0,0,1,1,1,1
WI,2018-2019,7000,7030,Wisconsin Department of Corrections,Chippewa Valley Correctional Treatment Facililty,5500035.0,5500035.0,,550003503104.0,,09-12,4.0,,September Count Day,,,,,,,,,,,,,,,,,,1,0,0,1,1,1,1
WI,2018-2019,7000,7012,Wisconsin Department of Corrections,Columbia Correctional Institution,5500035.0,5500035.0,,550003502005.0,44.0,11-12,4.0,,September Count Day,,,,,,,,,,,,,,,,,,1,0,0,1,1,1,1
WI,2018-2019,7000,7153,Wisconsin Department of Corrections,Copper Lake School,5500035.0,5500035.0,,550003502110.0,16.0,07-12,4.0,,September Count Day,,,,,,,,,,,,,,,,,,1,0,0,1,1,1,1
WI,2018-2019,7000,7024,Wisconsin Department of Corrections,Felmers O Chaney Correctional Center,5500035.0,5500035.0,,550003502843.0,0.0,07-12,4.0,,September Count Day,,,,,,,,,,,,,,,,,,1,0,0,1,1,1,1
WI,2018-2019,7000,7021,Wisconsin Department of Corrections,Flambeau Correctional Center,5500035.0,5500035.0,,550003502634.0,1.0,09-12,4.0,,September Count Day,,,,,,,,,,,,,,,,,,1,0,0,1,1,1,1
WI,2018-2019,7000,7008,Wisconsin Department of Corrections,Fox Lake Correctional Institution,5500035.0,5500035.0,,550003502010.0,1.0,12-12,4.0,,September Count Day,,,,,,,,,,,,,,,,,,1,0,0,1,1,1,1
WI,2018-2019,7000,7025,Wisconsin Department of Corrections,Gordon Correctional Center,5500035.0,5500035.0,,550003502836.0,0.0,07-12,4.0,,September Count Day,,,,,,,,,,,,,,,,,,1,0,0,1,1,1,1
WI,2018-2019,7000,7010,Wisconsin Department of Corrections,Green Bay Correctional Institution,5500035.0,5500035.0,,550003501945.0,21.0,11-12,4.0,,September Count Day,,,,,,,,,,,,,,,,,,1,0,0,1,1,1,1
WI,2018-2019,7000,7027,Wisconsin Department of Corrections,Grow Academy,5500035.0,5500035.0,,550003503005.0,4.0,06-12,4.0,,September Count Day,,,,,,,,,,,,,,,,,,1,0,0,1,1,1,1
WI,2018-2019,7000,7015,Wisconsin Department of Corrections,Jackson Correctional Institution,5500035.0,5500035.0,,550003501970.0,2.0,12-12,4.0,,September Count Day,,,,,,,,,,,,,,,,,,1,0,0,1,1,1,1
WI,2018-2019,7000,7022,Wisconsin Department of Corrections,John C Burke Correctional Center,5500035.0,5500035.0,,550003502635.0,0.0,09-12,4.0,,September Count Day,,,,,,,,,,,,,,,,,,1,0,0,1,1,1,1
WI,2018-2019,7000,7004,Wisconsin Department of Corrections,Kettle Moraine Correctional Institution,5500035.0,5500035.0,,550003502026.0,24.0,12-12,4.0,,September Count Day,,,,,,,,,,,,,,,,,,1,0,0,1,1,1,1
WI,2018-2019,7000,7152,Wisconsin Department of Corrections,Lincoln Hills School,5500035.0,5500035.0,,550003502016.0,92.0,06-12,4.0,,September Count Day,,,,,,,,,,,,,,,,,,1,0,0,1,1,1,1
WI,2018-2019,7000,7029,Wisconsin Department of Corrections,McNaughton Correctional Center,5500035.0,5500035.0,,550003503025.0,0.0,07-12,4.0,,September Count Day,,,,,,,,,,,,,,,,,,1,0,0,1,1,1,1
WI,2018-2019,7000,7018,Wisconsin Department of Corrections,Milwaukee Secure Detention Facility,5500035.0,5500035.0,,550003502561.0,1.0,12-12,4.0,,September Count Day,,,,,,,,,,,,,,,,,,1,0,0,1,1,1,1
WI,2018-2019,7000,7020,Wisconsin Department of Corrections,New Lisbon Correctional Institution,5500035.0,5500035.0,,550003502633.0,2.0,09-12,4.0,,September Count Day,,,,,,,,,,,,,,,,,,1,0,0,1,1,1,1
WI,2018-2019,7000,7006,Wisconsin Department of Corrections,Oakhill Correctional Institution,5500035.0,5500035.0,,550003502043.0,2.0,12-12,4.0,,September Count Day,,,,,,,,,,,,,,,,,,1,0,0,1,1,1,1
WI,2018-2019,7000,7028,Wisconsin Department of Corrections,Oregon Correctional Center,5500035.0,5500035.0,,550003503023.0,0.0,07-12,4.0,,September Count Day,,,,,,,,,,,,,,,,,,1,0,0,1,1,1,1
WI,2018-2019,7000,7011,Wisconsin Department of Corrections,Oshkosh Correctional Institution,5500035.0,5500035.0,,550003502052.0,0.0,12-12,4.0,,September Count Day,,,,,,,,,,,,,,,,,,1,0,0,1,1,1,1
WI,2018-2019,7000,7155,Wisconsin Department of Corrections,Prairie du Chien Correctional Inst,5500035.0,5500035.0,,550003502090.0,44.0,12-12,4.0,,September Count Day,,,,,,,,,,,,,,,,,,1,0,0,1,1,1,1
WI,2018-2019,7000,7013,Wisconsin Department of Corrections,Racine Correctional Institution,5500035.0,5500035.0,,550003501949.0,5.0,11-12,4.0,,September Count Day,,,,,,,,,,,,,,,,,,1,0,0,1,1,1,1
WI,2018-2019,7000,7014,Wisconsin Department of Corrections,Racine Youthful Offender Warren Young High,5500035.0,5500035.0,,550003501965.0,158.0,11-12,4.0,,September Count Day,,,,,,,,,,,,,,,,,,1,0,0,1,1,1,1
WI,2018-2019,7000,7156,Wisconsin Department of Corrections,Redgranite Correctional Institute,5500035.0,5500035.0,,550003502233.0,0.0,12-12,4.0,,September Count Day,,,,,,,,,,,,,,,,,,1,0,0,1,1,1,1
WI,2018-2019,7000,7016,Wisconsin Department of Corrections,Robert Ellsworth Correctional Center,5500035.0,5500035.0,,550003502572.0,3.0,12-12,4.0,,September Count Day,,,,,,,,,,,,,,,,,,1,0,0,1,1,1,1
