state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_CA,enrollmetric,pp_stloc_raw_CA,pp_fed_raw_CA,pp_total_raw_CA,pp_site_stloc_raw_CA,pp_site_fed_raw_CA,pp_site_raw_CA,pp_centshare_stloc_raw_CA,pp_centshare_fed_raw_CA,pp_centshare_raw_CA,schoolstloc_raw_CA,schoolfed_raw_CA,schooltot_raw_CA,pp_total_norm_NERDS,distexclu_raw_CA,disttotwexclu_raw_CA,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
CA,2018-2019,43696660000000,43696666048540,San Jose Unified,Grant Elementary,634590.0,634590.0,5504304000000.0,63459005714.0,473.0,KG-05,2.0,473,CALPADS Fall 1 Submission enrollment,15179,869,16048,8037,694,8731,7142,175,7317,7179667,411037,7590704,,47477083,479497432,1,0,0,0,1,0,1
CA,2018-2019,43696660000000,43696666093082,San Jose Unified,Graystone Elementary,634590.0,634590.0,5504304000000.0,63459005715.0,571.0,KG-05,2.0,571,CALPADS Fall 1 Submission enrollment,12918,496,13414,5776,321,6097,7142,175,7317,7376178,283216,7659394,,47477083,479497432,1,0,0,0,1,0,1
CA,2018-2019,43696660000000,43696664330080,San Jose Unified,Gunderson High,634590.0,634590.0,5504304000000.0,63459005716.0,1093.0,09-12,4.0,1093,CALPADS Fall 1 Submission enrollment,14667,666,15333,7525,491,8016,7142,175,7317,16031031,727938,16758969,,47477083,479497432,1,0,0,0,1,0,1
CA,2018-2019,43696660000000,43696666048722,San Jose Unified,Hacienda Science/Environmental Magnet,634590.0,634590.0,5504304000000.0,63459005742.0,706.0,KG-05,2.0,706,CALPADS Fall 1 Submission enrollment,13032,338,13370,5890,163,6053,7142,175,7317,9200592,238628,9439220,,47477083,479497432,1,0,0,0,1,0,1
CA,2018-2019,43696660000000,43696666048565,San Jose Unified,Hammer Montessori at Galarza Elementary,634590.0,634590.0,5504304000000.0,63459007429.0,326.0,KG-05,2.0,326,CALPADS Fall 1 Submission enrollment,12970,230,13200,5828,55,5883,7142,175,7317,4228220,74980,4303200,,47477083,479497432,1,0,0,0,1,0,1
CA,2018-2019,43696660000000,43696666062111,San Jose Unified,Herbert Hoover Middle,634590.0,634590.0,5504304000000.0,63459005720.0,1082.0,06-08,3.0,1082,CALPADS Fall 1 Submission enrollment,14786,442,15228,7644,267,7911,7142,175,7317,15998452,478244,16476696,,47477083,479497432,1,0,0,0,1,0,1
CA,2018-2019,43696660000000,43696666048599,San Jose Unified,Horace Mann Elementary,634590.0,634590.0,5504304000000.0,63459005722.0,402.0,KG-05,2.0,402,CALPADS Fall 1 Submission enrollment,14360,465,14825,7218,290,7508,7142,175,7317,5772720,186930,5959650,,47477083,479497432,1,0,0,0,1,0,1
CA,2018-2019,43696660000000,43696666060115,San Jose Unified,John Muir Middle,634590.0,634590.0,5504304000000.0,63459005723.0,1064.0,06-08,3.0,1064,CALPADS Fall 1 Submission enrollment,14773,651,15424,7631,476,8107,7142,175,7317,15718472,692664,16411136,,47477083,479497432,1,0,0,0,1,0,1
CA,2018-2019,43696660000000,43696664333522,San Jose Unified,Leland High,634590.0,634590.0,5504304000000.0,63459005725.0,1917.0,09-12,4.0,1917,CALPADS Fall 1 Submission enrollment,13190,414,13604,6048,239,6287,7142,175,7317,25285230,793638,26078868,,47477083,479497432,1,0,0,0,1,0,1
CA,2018-2019,43696660000000,43696664330502,San Jose Unified,Liberty (Alternative),634590.0,634590.0,5504304000000.0,63459006645.0,334.0,06-12,4.0,334,CALPADS Fall 1 Submission enrollment,16655,932,17587,9513,757,10270,7142,175,7317,5562770,311288,5874058,,47477083,479497432,1,0,0,0,1,0,1
CA,2018-2019,43696660000000,43696666093074,San Jose Unified,Los Alamitos Elementary,634590.0,634590.0,5504304000000.0,63459005727.0,731.0,KG-05,2.0,731,CALPADS Fall 1 Submission enrollment,12808,276,13084,5666,101,5767,7142,175,7317,9362648,201756,9564404,,47477083,479497432,1,0,0,0,1,0,1
CA,2018-2019,43696660000000,43696666048649,San Jose Unified,Lowell Elementary,634590.0,634590.0,5504304000000.0,63459005728.0,286.0,KG-05,2.0,286,CALPADS Fall 1 Submission enrollment,16519,1148,17667,9377,973,10350,7142,175,7317,4724434,328328,5052762,,47477083,479497432,1,0,0,0,1,0,1
CA,2018-2019,43696660000000,43696666048656,San Jose Unified,Merritt Trace Elementary,634590.0,634590.0,5504304000000.0,63459005741.0,926.0,KG-05,2.0,926,CALPADS Fall 1 Submission enrollment,13295,338,13633,6153,163,6316,7142,175,7317,12311170,312988,12624158,,47477083,479497432,1,0,0,0,1,0,1
CA,2018-2019,43696660000000,43696664330593,San Jose Unified,Middle College High,634590.0,634590.0,5504304000000.0,63459008633.0,43.0,11-12,4.0,43,CALPADS Fall 1 Submission enrollment,16655,932,17587,9513,757,10270,7142,175,7317,716165,40076,756241,,47477083,479497432,1,0,0,0,1,0,1
CA,2018-2019,43696660000000,43696666062103,San Jose Unified,Muwekma Ohlone Middle,634590.0,634590.0,5504304000000.0,63459005731.0,687.0,06-08,3.0,687,CALPADS Fall 1 Submission enrollment,15499,529,16028,8357,354,8711,7142,175,7317,10647813,363423,11011236,,47477083,479497432,1,0,0,0,1,0,1
CA,2018-2019,43696660000000,43696664335949,San Jose Unified,Pioneer High,634590.0,634590.0,5504304000000.0,63459005732.0,1600.0,09-12,4.0,1600,CALPADS Fall 1 Submission enrollment,13440,386,13826,6298,211,6509,7142,175,7317,21504000,617600,22121600,,47477083,479497432,1,0,0,0,1,0,1
CA,2018-2019,43696660000000,43696666093090,San Jose Unified,Rachel Carson Elementary,634590.0,634590.0,5504304000000.0,63459005706.0,291.0,KG-05,2.0,291,CALPADS Fall 1 Submission enrollment,14225,1390,15615,7083,1215,8298,7142,175,7317,4139475,404490,4543965,,47477083,479497432,1,0,0,0,1,0,1
CA,2018-2019,43696660000000,43696666048664,San Jose Unified,Reed Elementary,634590.0,634590.0,5504304000000.0,63459005734.0,445.0,KG-05,2.0,445,CALPADS Fall 1 Submission enrollment,13110,835,13945,5968,660,6628,7142,175,7317,5833950,371575,6205525,,47477083,479497432,1,0,0,0,1,0,1
CA,2018-2019,43696660000000,43696666048672,San Jose Unified,River Glen,634590.0,634590.0,5504304000000.0,63459004084.0,520.0,KG-08,3.0,520,CALPADS Fall 1 Submission enrollment,13710,419,14129,6568,244,6812,7142,175,7317,7129200,217880,7347080,,47477083,479497432,1,0,0,0,1,0,1
CA,2018-2019,43696660000000,43696664337200,San Jose Unified,San Jose High,634590.0,634590.0,5504304000000.0,63459005736.0,1054.0,09-12,4.0,1054,CALPADS Fall 1 Submission enrollment,14177,503,14680,7035,328,7363,7142,175,7317,14942558,530162,15472720,,47477083,479497432,1,0,0,0,1,0,1
CA,2018-2019,43696660000000,43696666048680,San Jose Unified,Schallenberger Elementary,634590.0,634590.0,5504304000000.0,63459005737.0,570.0,KG-05,2.0,570,CALPADS Fall 1 Submission enrollment,13198,498,13696,6056,323,6379,7142,175,7317,7522860,283860,7806720,,47477083,479497432,1,0,0,0,1,0,1
CA,2018-2019,43696660000000,43696666048698,San Jose Unified,Selma Olinder Elementary,634590.0,634590.0,5504304000000.0,63459005730.0,353.0,KG-05,2.0,353,CALPADS Fall 1 Submission enrollment,15429,989,16418,8287,814,9101,7142,175,7317,5446437,349117,5795554,,47477083,479497432,1,0,0,0,1,0,1
CA,2018-2019,43696660000000,43696666048706,San Jose Unified,Simonds Elementary,634590.0,634590.0,5504304000000.0,63459005738.0,651.0,KG-05,2.0,651,CALPADS Fall 1 Submission enrollment,12534,335,12869,5392,160,5552,7142,175,7317,8159634,218085,8377719,,47477083,479497432,1,0,0,0,1,0,1
CA,2018-2019,43696660000000,43696666048714,San Jose Unified,Terrell Elementary,634590.0,634590.0,5504304000000.0,63459005740.0,399.0,KG-05,2.0,399,CALPADS Fall 1 Submission enrollment,14519,2595,17114,7377,2420,9797,7142,175,7317,5793081,1035405,6828486,,47477083,479497432,1,0,0,0,1,0,1
CA,2018-2019,43696660000000,43696666048730,San Jose Unified,Walter L. Bachrodt Elementary,634590.0,634590.0,5504304000000.0,63459005700.0,618.0,KG-05,2.0,618,CALPADS Fall 1 Submission enrollment,14153,419,14572,7011,244,7255,7142,175,7317,8746554,258942,9005496,,47477083,479497432,1,0,0,0,1,0,1
CA,2018-2019,43696660000000,43696666048748,San Jose Unified,Washington Elementary,634590.0,634590.0,5504304000000.0,63459005743.0,446.0,KG-05,2.0,446,CALPADS Fall 1 Submission enrollment,14857,679,15536,7715,504,8219,7142,175,7317,6626222,302834,6929056,,47477083,479497432,1,0,0,0,1,0,1
CA,2018-2019,43696660000000,43696666048755,San Jose Unified,Williams Elementary,634590.0,634590.0,5504304000000.0,63459001538.0,682.0,KG-05,2.0,682,CALPADS Fall 1 Submission enrollment,12785,298,13083,5643,123,5766,7142,175,7317,8719370,203236,8922606,,47477083,479497432,1,0,0,0,1,0,1
CA,2018-2019,43696660000000,43696666048763,San Jose Unified,Willow Glen Elementary,634590.0,634590.0,5504304000000.0,63459005745.0,756.0,KG-05,2.0,756,CALPADS Fall 1 Submission enrollment,12958,334,13292,5816,159,5975,7142,175,7317,9796248,252504,10048752,,47477083,479497432,1,0,0,0,1,0,1
CA,2018-2019,43696660000000,43696664338950,San Jose Unified,Willow Glen High,634590.0,634590.0,5504304000000.0,63459005746.0,1737.0,09-12,4.0,1737,CALPADS Fall 1 Submission enrollment,13538,449,13987,6396,274,6670,7142,175,7317,23515506,779913,24295419,,47477083,479497432,1,0,0,0,1,0,1
CA,2018-2019,43696660000000,43696666060107,San Jose Unified,Willow Glen Middle,634590.0,634590.0,5504304000000.0,63459005710.0,1225.0,06-08,3.0,1225,CALPADS Fall 1 Submission enrollment,14048,412,14460,6906,237,7143,7142,175,7317,17208800,504700,17713500,,47477083,479497432,1,0,0,0,1,0,1
CA,2018-2019,34674470000000,34674476034896,San Juan Unified,Albert Schweitzer Elementary,634620.0,634620.0,5503403600000.0,63462005818.0,367.0,KG-05,2.0,367,CALPADS Fall 1 Submission enrollment,12151,509,12660,5482,0,5482,6669,509,7178,4459417,186803,4646220,12701.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674476034409,San Juan Unified,Andrew Carnegie Middle,634620.0,634620.0,5503403600000.0,63462005760.0,934.0,06-08,3.0,934,CALPADS Fall 1 Submission enrollment,12174,509,12683,5505,0,5505,6669,509,7178,11370516,475406,11845922,12724.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674476034342,San Juan Unified,Arcade Fundamental Middle,634620.0,634620.0,5503403600000.0,63462005752.0,444.0,06-08,3.0,444,CALPADS Fall 1 Submission enrollment,13319,540,13859,6650,31,6681,6669,509,7178,5913636,239760,6153396,13900.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674476034359,San Juan Unified,Arden Middle,634620.0,634620.0,5503403600000.0,63462005753.0,1060.0,06-08,3.0,1060,CALPADS Fall 1 Submission enrollment,12063,509,12572,5394,0,5394,6669,509,7178,12786780,539540,13326320,12613.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674476034367,San Juan Unified,Arlington Heights Elementary,634620.0,634620.0,5503403600000.0,63462005754.0,317.0,KG-05,2.0,317,CALPADS Fall 1 Submission enrollment,12188,509,12697,5519,0,5519,6669,509,7178,3863596,161353,4024949,12738.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674473430493,San Juan Unified,Bella Vista High,634620.0,634620.0,5503403600000.0,63462005756.0,2025.0,09-12,4.0,2025,CALPADS Fall 1 Submission enrollment,12460,509,12969,5791,0,5791,6669,509,7178,25231500,1030725,26262225,13010.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674476068670,San Juan Unified,Cambridge Heights Elementary,634620.0,634620.0,5503403600000.0,63462005757.0,381.0,KG-05,2.0,381,CALPADS Fall 1 Submission enrollment,12265,509,12774,5596,0,5596,6669,509,7178,4672965,193929,4866894,12815.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674476034383,San Juan Unified,Cameron Ranch Elementary,634620.0,634620.0,5503403600000.0,63462005758.0,377.0,KG-05,2.0,377,CALPADS Fall 1 Submission enrollment,12377,915,13292,5708,406,6114,6669,509,7178,4666129,344955,5011084,13333.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674476034391,San Juan Unified,Carmichael Elementary,634620.0,634620.0,5503403600000.0,63462005759.0,391.0,KG-05,2.0,391,CALPADS Fall 1 Submission enrollment,12442,960,13402,5773,451,6224,6669,509,7178,4864822,375360,5240182,13443.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674476034433,San Juan Unified,Carriage Drive Elementary,634620.0,634620.0,5503403600000.0,63462005763.0,531.0,KG-06,2.0,531,CALPADS Fall 1 Submission enrollment,12422,509,12931,5753,0,5753,6669,509,7178,6596082,270279,6866361,12972.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674473431111,San Juan Unified,Casa Roble Fundamental High,634620.0,634620.0,5503403600000.0,63462005761.0,1181.0,09-12,4.0,1181,CALPADS Fall 1 Submission enrollment,13469,509,13978,6800,0,6800,6669,509,7178,15906889,601129,16508018,14019.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674476034839,San Juan Unified,Charles Peck Elementary,634620.0,634620.0,5503403600000.0,63462005809.0,325.0,KG-05,2.0,325,CALPADS Fall 1 Submission enrollment,12725,975,13700,6056,466,6522,6669,509,7178,4135625,316875,4452500,13741.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674476034441,San Juan Unified,Cottage Elementary,634620.0,634620.0,5503403600000.0,63462005765.0,353.0,KG-05,2.0,353,CALPADS Fall 1 Submission enrollment,13145,1031,14176,6476,522,6998,6669,509,7178,4640185,363943,5004128,14217.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674476034466,San Juan Unified,Coyle Avenue Elementary,634620.0,634620.0,5503403600000.0,63462005767.0,351.0,KG-05,2.0,351,CALPADS Fall 1 Submission enrollment,12866,948,13814,6197,439,6636,6669,509,7178,4515966,332748,4848714,13855.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674473432051,San Juan Unified,Del Campo High,634620.0,634620.0,5503403600000.0,63462005769.0,1730.0,09-12,4.0,1730,CALPADS Fall 1 Submission enrollment,12501,509,13010,5832,0,5832,6669,509,7178,21626730,880570,22507300,13051.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674476034482,San Juan Unified,Del Dayo Elementary,634620.0,634620.0,5503403600000.0,63462005770.0,562.0,KG-06,2.0,562,CALPADS Fall 1 Submission enrollment,12112,509,12621,5443,0,5443,6669,509,7178,6806944,286058,7093002,12662.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674476034490,San Juan Unified,Del Paso Manor Elementary,634620.0,634620.0,5503403600000.0,63462005771.0,630.0,KG-06,2.0,630,CALPADS Fall 1 Submission enrollment,11313,518,11831,4644,9,4653,6669,509,7178,7127190,326340,7453530,11872.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674476034524,San Juan Unified,Dyer-Kelly Elementary,634620.0,634620.0,5503403600000.0,63462005774.0,514.0,KG-05,2.0,514,CALPADS Fall 1 Submission enrollment,11807,2465,14272,5138,1956,7094,6669,509,7178,6068798,1267010,7335808,14313.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674476034672,San Juan Unified,Earl Legette Elementary,634620.0,634620.0,5503403600000.0,63462005792.0,523.0,KG-06,2.0,523,CALPADS Fall 1 Submission enrollment,12115,509,12624,5446,0,5446,6669,509,7178,6336145,266207,6602352,12665.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674473432317,San Juan Unified,El Camino Fundamental High,634620.0,634620.0,5503403600000.0,63462005776.0,1320.0,09-12,4.0,1320,CALPADS Fall 1 Submission enrollment,12918,509,13427,6249,0,6249,6669,509,7178,17051760,671880,17723640,13468.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674473430386,San Juan Unified,El Sereno Alternative Education,634620.0,634620.0,5503403600000.0,63462008192.0,197.0,09-12,4.0,197,CALPADS Fall 1 Submission enrollment,15700,509,16209,9031,0,9031,6669,509,7178,3092900,100273,3193173,16250.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674473432838,San Juan Unified,Encina Preparatory High,634620.0,634620.0,5503403600000.0,63462005778.0,1029.0,06-12,4.0,1029,CALPADS Fall 1 Submission enrollment,13783,1218,15001,7114,709,7823,6669,509,7178,14182707,1253322,15436029,15042.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674470127449,San Juan Unified,"General Davie, Jr. Primary Center",634620.0,634620.0,5503403600000.0,63462013156.0,,,0.0,,CALPADS Fall 1 Submission enrollment,0,0,0,0,0,0,0,0,0,,,,,281811492,806847006,1,0,0,0,1,1,0
CA,2018-2019,34674470000000,34674476111363,San Juan Unified,Gold River Discovery Center K-8,634620.0,634620.0,5503403600000.0,63462002560.0,808.0,KG-08,3.0,808,CALPADS Fall 1 Submission enrollment,12006,509,12515,5337,0,5337,6669,509,7178,9700848,411272,10112120,12556.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674476034573,San Juan Unified,Grand Oaks Elementary,634620.0,634620.0,5503403600000.0,63462005781.0,292.0,KG-05,2.0,292,CALPADS Fall 1 Submission enrollment,13476,822,14298,6807,313,7120,6669,509,7178,3934992,240024,4175016,14339.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674476034581,San Juan Unified,Green Oaks Fundamental Elementary,634620.0,634620.0,5503403600000.0,63462005782.0,400.0,KG-05,2.0,400,CALPADS Fall 1 Submission enrollment,12829,509,13338,6160,0,6160,6669,509,7178,5131600,203600,5335200,13379.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674476034599,San Juan Unified,Greer Elementary,634620.0,634620.0,5503403600000.0,63462005783.0,493.0,KG-05,2.0,493,CALPADS Fall 1 Submission enrollment,12131,1246,13377,5462,737,6199,6669,509,7178,5980583,614278,6594861,13418.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674476034516,San Juan Unified,Harry Dewey Fundamental Elementary,634620.0,634620.0,5503403600000.0,63462005773.0,454.0,KG-06,2.0,454,CALPADS Fall 1 Submission enrollment,12287,509,12796,5618,0,5618,6669,509,7178,5578298,231086,5809384,12837.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674476034623,San Juan Unified,Howe Avenue Elementary,634620.0,634620.0,5503403600000.0,63462005785.0,801.0,KG-05,2.0,801,CALPADS Fall 1 Submission enrollment,11544,1007,12551,4875,498,5373,6669,509,7178,9246744,806607,10053351,12592.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674476034458,San Juan Unified,James R. Cowan Fundamental Elementary,634620.0,634620.0,5503403600000.0,63462005766.0,472.0,KG-06,2.0,472,CALPADS Fall 1 Submission enrollment,11816,509,12325,5147,0,5147,6669,509,7178,5577152,240248,5817400,12366.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674476034375,San Juan Unified,John Barrett Middle,634620.0,634620.0,5503403600000.0,63462005755.0,723.0,06-08,3.0,723,CALPADS Fall 1 Submission enrollment,12179,509,12688,5510,0,5510,6669,509,7178,8805417,368007,9173424,12729.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674476034656,San Juan Unified,Kingswood K-8,634620.0,634620.0,5503403600000.0,63462005788.0,544.0,KG-08,3.0,544,CALPADS Fall 1 Submission enrollment,12274,1067,13341,5605,558,6163,6669,509,7178,6677056,580448,7257504,13382.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674473430097,San Juan Unified,La Entrada Continuation High,634620.0,634620.0,5503403600000.0,63462005789.0,53.0,09-12,4.0,53,CALPADS Fall 1 Submission enrollment,18457,509,18966,11788,0,11788,6669,509,7178,978221,26977,1005198,19007.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674473430394,San Juan Unified,La Vista Center,634620.0,634620.0,5503403600000.0,63462008193.0,60.0,06-12,4.0,60,CALPADS Fall 1 Submission enrollment,7909,803,8712,1240,294,1534,6669,509,7178,474540,48180,522720,8753.07758749812,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674476034664,San Juan Unified,Laurel Ruff Transition,634620.0,634620.0,5503403600000.0,63462007853.0,108.0,12-12,4.0,108,CALPADS Fall 1 Submission enrollment,9649,509,10158,2980,0,2980,6669,509,7178,1042092,54972,1097064,10199.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674476034680,San Juan Unified,Lichen K-8,634620.0,634620.0,5503403600000.0,63462005793.0,555.0,KG-08,3.0,555,CALPADS Fall 1 Submission enrollment,12596,848,13444,5927,339,6266,6669,509,7178,6990780,470640,7461420,13485.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674476034821,San Juan Unified,Louis Pasteur Fundamental Middle,634620.0,634620.0,5503403600000.0,63462005808.0,681.0,06-08,3.0,681,CALPADS Fall 1 Submission enrollment,12262,509,12771,5593,0,5593,6669,509,7178,8350422,346629,8697051,12812.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674476034706,San Juan Unified,Mariemont Elementary,634620.0,634620.0,5503403600000.0,63462005795.0,594.0,KG-05,2.0,594,CALPADS Fall 1 Submission enrollment,11669,509,12178,5000,0,5000,6669,509,7178,6931386,302346,7233732,12219.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674476034714,San Juan Unified,Mariposa Avenue Elementary,634620.0,634620.0,5503403600000.0,63462005796.0,325.0,KG-05,2.0,325,CALPADS Fall 1 Submission enrollment,13157,1047,14204,6488,538,7026,6669,509,7178,4276025,340275,4616300,14245.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674476110506,San Juan Unified,Marvin Marshall Preschool and Children's Center,634620.0,634620.0,5503403600000.0,63462011080.0,0.0,KG-01,1.0,,CALPADS Fall 1 Submission enrollment,0,0,0,0,0,0,0,0,0,,,,,281811492,806847006,1,0,0,0,1,1,0
CA,2018-2019,34674470000000,34674476034508,San Juan Unified,Mary Deterding Elementary,634620.0,634620.0,5503403600000.0,63462005772.0,614.0,KG-06,2.0,614,CALPADS Fall 1 Submission enrollment,11936,509,12445,5267,0,5267,6669,509,7178,7328704,312526,7641230,12486.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674470135772,San Juan Unified,Meraki High,634620.0,634620.0,5503403600000.0,63462014105.0,103.0,07-12,4.0,103,CALPADS Fall 1 Submission enrollment,19021,509,19530,12352,0,12352,6669,509,7178,1959163,52427,2011590,19571.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674473430048,San Juan Unified,Mesa Verde High,634620.0,634620.0,5503403600000.0,63462005798.0,899.0,09-12,4.0,899,CALPADS Fall 1 Submission enrollment,13914,509,14423,7245,0,7245,6669,509,7178,12508686,457591,12966277,14464.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674473435930,San Juan Unified,Mira Loma High,634620.0,634620.0,5503403600000.0,63462005799.0,1801.0,09-12,4.0,1801,CALPADS Fall 1 Submission enrollment,12481,509,12990,5812,0,5812,6669,509,7178,22478281,916709,23394990,13031.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674476034730,San Juan Unified,Mission Avenue Open Elementary,634620.0,634620.0,5503403600000.0,63462005800.0,475.0,KG-06,2.0,475,CALPADS Fall 1 Submission enrollment,11883,509,12392,5214,0,5214,6669,509,7178,5644425,241775,5886200,12433.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674476034755,San Juan Unified,Northridge Elementary,634620.0,634620.0,5503403600000.0,63462005802.0,370.0,KG-06,2.0,370,CALPADS Fall 1 Submission enrollment,12255,993,13248,5586,484,6070,6669,509,7178,4534350,367410,4901760,13289.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674476034771,San Juan Unified,Oakview Community Elementary,634620.0,634620.0,5503403600000.0,63462005803.0,395.0,KG-05,2.0,395,CALPADS Fall 1 Submission enrollment,12116,509,12625,5447,0,5447,6669,509,7178,4785820,201055,4986875,12666.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674476034797,San Juan Unified,Orangevale Open K-8,634620.0,634620.0,5503403600000.0,63462005805.0,603.0,KG-08,3.0,603,CALPADS Fall 1 Submission enrollment,11694,509,12203,5025,0,5025,6669,509,7178,7051482,306927,7358409,12244.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674476105928,San Juan Unified,Ottomon Way Elementary,634620.0,634620.0,5503403600000.0,63462008972.0,307.0,KG-05,2.0,307,CALPADS Fall 1 Submission enrollment,12979,509,13488,6310,0,6310,6669,509,7178,3984553,156263,4140816,13529.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674476034813,San Juan Unified,Pasadena Avenue Elementary,634620.0,634620.0,5503403600000.0,63462005807.0,351.0,KG-05,2.0,351,CALPADS Fall 1 Submission enrollment,12542,870,13412,5873,361,6234,6669,509,7178,4402242,305370,4707612,13453.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674476034847,San Juan Unified,Pershing Elementary,634620.0,634620.0,5503403600000.0,63462005810.0,603.0,KG-06,2.0,603,CALPADS Fall 1 Submission enrollment,12051,509,12560,5382,0,5382,6669,509,7178,7266753,306927,7573680,12601.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674476034938,San Juan Unified,Ralph Richardson Center,634620.0,634620.0,5503403600000.0,63462005821.0,82.0,KG-12,4.0,82,CALPADS Fall 1 Submission enrollment,9457,551,10008,2788,42,2830,6669,509,7178,775474,45182,820656,10049.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674473436714,San Juan Unified,Rio Americano High,634620.0,634620.0,5503403600000.0,63462005812.0,1875.0,09-12,4.0,1875,CALPADS Fall 1 Submission enrollment,12455,509,12964,5786,0,5786,6669,509,7178,23353125,954375,24307500,13005.0775874981,281811492,806847006,1,0,0,0,1,0,0
CA,2018-2019,34674470000000,34674473430758,San Juan Unified,San Juan Choices Charter,634620.0,634620.0,5503403600000.0,63462008284.0,279.0,06-12,4.0,279,CALPADS Fall 1 Submission enrollment,15113,509,15622,8444,0,8444,6669,509,7178,4216527,142011,4358538,15663.0775874981,281811492,806847006,1,0,0,0,1,0,0
